BURNETT TRANSIT CENTER BAY F,S12176,-95.35839,29.771826,1,Ho414_4620_35988,Ho414_4620_35988_0
BURNETT TRANSIT CENTER,S12176,-95.358516,29.771938,144,Ho414_4620_35988,Ho414_4620_35988_1
VICTORY DR @ LITTLE YORK RD,S12474,-95.479313,29.865483,157,Ho414_4620_35988,Ho414_4620_35988_0
LITTLE YORK RD @ WERNER ST,S12478,-95.394729,29.869816,35,Ho414_4620_35988,Ho414_4620_35988_1
LITTLE YORK RD @ WERNER ST,S12479,-95.39439,29.870053,116,Ho414_4620_35988,Ho414_4620_35988_0
LITTLE YORK RD @ NORDLING RD,S12480,-95.391425,29.869854,36,Ho414_4620_35988,Ho414_4620_35988_1
LITTLE YORK RD @ NORDLING RD,S12481,-95.391019,29.870095,115,Ho414_4620_35988,Ho414_4620_35988_0
LITTLE YORK RD @ AIRLINE RD,S12482,-95.385956,29.869906,37,Ho414_4620_35988,Ho414_4620_35988_1
LITTLE YORK RD @ AIRLINE RD,S12483,-95.384671,29.870136,114,Ho414_4620_35988,Ho414_4620_35988_0
LITTLE YORK RD @ ODONNELL DR,S12484,-95.379676,29.869976,38,Ho414_4620_35988,Ho414_4620_35988_1
LITTLE YORK RD @ ODONNELL DR,S12485,-95.37943,29.870183,113,Ho414_4620_35988,Ho414_4620_35988_0
LITTLE YORK RD @ DOWNEY ST,S12486,-95.37538,29.870067,39,Ho414_4620_35988,Ho414_4620_35988_1
LITTLE YORK RD @ DOWNEY ST,S12487,-95.37492,29.87027,112,Ho414_4620_35988,Ho414_4620_35988_0
LITTLE YORK RD @ BAUMAN RD,S12488,-95.372131,29.870116,40,Ho414_4620_35988,Ho414_4620_35988_1
LITTLE YORK RD @ NORTHLINE DR,S12819,-95.398065,29.869781,34,Ho414_4620_35988,Ho414_4620_35988_1
LITTLE YORK RD @ NORTHLINE DR,S12820,-95.39867,29.870016,117,Ho414_4620_35988,Ho414_4620_35988_0
LITTLE YORK RD @ NORTH FREEWAY,S12821,-95.406726,29.87005,119,Ho414_4620_35988,Ho414_4620_35988_0
LITTLE YORK RD @ NORTH FREEWAY,S12904,-95.406741,29.869742,32,Ho414_4620_35988,Ho414_4620_35988_1
LAURA KOPPE RD @ LOCKWOOD DR,S12914,-95.319223,29.840469,62,Ho414_4620_35988,Ho414_4620_35988_0
LAURA KOPPE RD @ LOCKWOOD DR,S12915,-95.318765,29.840607,81,Ho414_4620_35988,Ho414_4620_35988_1
LITTLE YORK RD @ NORTH FREEWAY,S12989,-95.404105,29.869727,33,Ho414_4620_35988,Ho414_4620_35988_1
LITTLE YORK RD @ NORTH FREEWAY,S12990,-95.40411,29.869958,118,Ho414_4620_35988,Ho414_4620_35988_0
HIRSCH RD @ CAPLIN ST,S13017,-95.328856,29.816327,92,Ho414_4620_35988,Ho414_4620_35988_1
HIRSCH ST @ KING ST,S13045,-95.328668,29.81795,52,Ho414_4620_35988,Ho414_4620_35988_0
HIRSCH ST @ KING ST,S13046,-95.328922,29.81807,91,Ho414_4620_35988,Ho414_4620_35988_1
VICTORY DR @ BIRCHCROFT DR,S13055,-95.466412,29.869082,3,Ho414_4620_35988,Ho414_4620_35988_1
HOMESTEAD RD @ LITTLE YORK RD,S13137,-95.300463,29.869061,98,Ho414_4620_35988,Ho414_4620_35988_0
LITTLE YORK RD @ HFD 56,S13138,-95.305251,29.871458,99,Ho414_4620_35988,Ho414_4620_35988_0
LITTLE YORK RD @ CAXTON ST,S13139,-95.313574,29.870453,100,Ho414_4620_35988,Ho414_4620_35988_0
LITTLE YORK RD @ WILLIE ST,S13140,-95.325475,29.870032,101,Ho414_4620_35988,Ho414_4620_35988_0
LITTLE YORK RD @ EPSON RD,S13141,-95.328048,29.870008,102,Ho414_4620_35988,Ho414_4620_35988_0
LITTLE YORK RD @ ALDINE WESTFIELD *,S13142,-95.351731,29.871078,109,Ho414_4620_35988,Ho414_4620_35988_0
LITTLE YORK RD @ LITTLE YORK PLAZA*,S13143,-95.361311,29.870916,110,Ho414_4620_35988,Ho414_4620_35988_0
LITTLE YORK RD @ BAUMAN RD,S13144,-95.371588,29.870327,111,Ho414_4620_35988,Ho414_4620_35988_0
LITTLE YORK RD @ MCGALLION RD,S13145,-95.369063,29.870135,41,Ho414_4620_35988,Ho414_4620_35988_1
LITTLE YORK RD @ HARDY RD,S13146,-95.360301,29.870676,42,Ho414_4620_35988,Ho414_4620_35988_1
LITTLE YORK RD @ ALDINE WESTFIELD *,S13147,-95.352551,29.870828,43,Ho414_4620_35988,Ho414_4620_35988_1
LITTLE YORK RD @ EASTEX FREEWAY,S13148,-95.328877,29.869776,50,Ho414_4620_35988,Ho414_4620_35988_1
LITTLE YORK RD @ WILLIE ST,S13149,-95.325097,29.869732,51,Ho414_4620_35988,Ho414_4620_35988_1
LITTLE YORK RD @ CAXTON ST,S13150,-95.313752,29.870107,52,Ho414_4620_35988,Ho414_4620_35988_1
LITTLE YORK RD @ WICKLOWE ST,S13151,-95.309702,29.871043,53,Ho414_4620_35988,Ho414_4620_35988_1
HAILEY ST @ LIBERTY RD,S1741,-95.336764,29.784401,121,Ho414_4620_35988,Ho414_4620_35988_1
HAILEY ST @ CAMPBELL ST,S1742,-95.336726,29.782886,122,Ho414_4620_35988,Ho414_4620_35988_1
HAILEY ST @ LEE ST,S1743,-95.336719,29.781908,123,Ho414_4620_35988,Ho414_4620_35988_1
HAILEY ST @ NOBLE ST,S1744,-95.336721,29.781063,124,Ho414_4620_35988,Ho414_4620_35988_1
HAILEY ST @ SUMPTER,S1745,-95.336712,29.779924,125,Ho414_4620_35988,Ho414_4620_35988_1
SUMPTER ST @ EASTEX FREEWAY,S1746,-95.339169,29.779792,126,Ho414_4620_35988,Ho414_4620_35988_1
WIPPRECHT ST @ COLLINGSWORTH ST,S1753,-95.322197,29.794553,37,Ho414_4620_35988,Ho414_4620_35988_0
WIPPRECHT ST @ CRANE ST,S1754,-95.322221,29.796853,38,Ho414_4620_35988,Ho414_4620_35988_0
WIPPRECHT ST @ CRANE ST,S1755,-95.322265,29.79876,39,Ho414_4620_35988,Ho414_4620_35988_0
WIPPRECHT ST @ CAVALCADE ST,S1756,-95.322247,29.80018,40,Ho414_4620_35988,Ho414_4620_35988_0
WIPPRECHT ST @ CAVALCADE ST,S1757,-95.322301,29.801677,41,Ho414_4620_35988,Ho414_4620_35988_0
WIPPRECHT ST @ RAND ST,S1758,-95.322337,29.80378,42,Ho414_4620_35988,Ho414_4620_35988_0
RAND ST @ LAVENDER ST,S1759,-95.320728,29.803848,43,Ho414_4620_35988,Ho414_4620_35988_0
RAND ST @ PICKFAIR ST,S1761,-95.318724,29.80397,100,Ho414_4620_35988,Ho414_4620_35988_1
RAND ST @ LAVENDER ST,S1762,-95.3205,29.803938,101,Ho414_4620_35988,Ho414_4620_35988_1
WIPPRECHT ST @ RAND ST,S1764,-95.322416,29.801815,102,Ho414_4620_35988,Ho414_4620_35988_1
WIPPRECHT ST @ CAVALCADE ST,S1765,-95.322424,29.800554,103,Ho414_4620_35988,Ho414_4620_35988_1
WIPPRECHT ST @ CAVALCADE ST,S1766,-95.322362,29.798716,104,Ho414_4620_35988,Ho414_4620_35988_1
WIPPRECHT ST @ CRANE ST,S1767,-95.322337,29.797027,105,Ho414_4620_35988,Ho414_4620_35988_1
WIPPRECHT ST @ COLLINGSWORTH ST,S1768,-95.322302,29.794375,106,Ho414_4620_35988,Ho414_4620_35988_1
EASTEX FREEWAY   @ SUMPTER,S2007,-95.339346,29.77963,20,Ho414_4620_35988,Ho414_4620_35988_0
EASTEX FREEWAY   @ NOBLE ST,S2008,-95.339191,29.781107,21,Ho414_4620_35988,Ho414_4620_35988_0
EASTEX FREEWAY   @ CAMPBELL ST,S2009,-95.339247,29.782672,22,Ho414_4620_35988,Ho414_4620_35988_0
EASTEX FREEWAY @ QUITMAN ST,S2010,-95.339256,29.784567,23,Ho414_4620_35988,Ho414_4620_35988_0
EASTEX FREEWAY   @ RETTA,S2011,-95.339235,29.787004,25,Ho414_4620_35988,Ho414_4620_35988_0
EASTEX FREEWAY   @ MARTHA ST,S2012,-95.339185,29.788298,26,Ho414_4620_35988,Ho414_4620_35988_0
EASTEX FREEWAY   @ JEWEL ST,S2013,-95.339151,29.78975,27,Ho414_4620_35988,Ho414_4620_35988_0
EASTEX FREEWAY   @ ROLAND ST,S2014,-95.339136,29.790953,28,Ho414_4620_35988,Ho414_4620_35988_0
EASTEX FREEWAY   @ BRILL ST,S2015,-95.339148,29.792232,29,Ho414_4620_35988,Ho414_4620_35988_0
LOCKWOOD DR @ MINDEN ST,S2047,-95.317226,29.807592,97,Ho414_4620_35988,Ho414_4620_35988_1
LOCKWOOD DR @ PARDEE ST,S2048,-95.317182,29.806024,98,Ho414_4620_35988,Ho414_4620_35988_1
LOCKWOOD DR @ RAND ST,S2049,-95.317148,29.804081,99,Ho414_4620_35988,Ho414_4620_35988_1
LOCKWOOD DR @ PARDEE ST,S2073,-95.31698,29.806152,45,Ho414_4620_35988,Ho414_4620_35988_0
LOCKWOOD DR @ MINDEN ST,S2074,-95.31696,29.807243,46,Ho414_4620_35988,Ho414_4620_35988_0
COLLINGSWORTH ST @ DES CHAUMES ST,S2277,-95.338155,29.793819,30,Ho414_4620_35988,Ho414_4620_35988_0
COLLINGSWORTH ST @ LINN ST,S2278,-95.335736,29.793841,31,Ho414_4620_35988,Ho414_4620_35988_0
COLLINGSWORTH ST @ RUSSELL ST,S2279,-95.332189,29.7939,32,Ho414_4620_35988,Ho414_4620_35988_0
COLLINGSWORTH ST @ MILBRAD ST,S2280,-95.329985,29.793497,33,Ho414_4620_35988,Ho414_4620_35988_0
COLLINGSWORTH ST @ BROYLES ST,S2281,-95.327942,29.793424,34,Ho414_4620_35988,Ho414_4620_35988_0
COLLINGSWORTH ST @ WAYNE ST,S2282,-95.325919,29.793438,35,Ho414_4620_35988,Ho414_4620_35988_0
COLLINGSWORTH ST @ KASHMERE ST,S2283,-95.324139,29.793809,36,Ho414_4620_35988,Ho414_4620_35988_0
COLLINGSWORTH ST @ KASHMERE ST,S2284,-95.323882,29.794044,107,Ho414_4620_35988,Ho414_4620_35988_1
COLLINGSWORTH ST @ WAYNE ST,S2285,-95.325559,29.793639,108,Ho414_4620_35988,Ho414_4620_35988_1
COLLINGSWORTH ST @ BROYLES ST,S2286,-95.327493,29.793609,109,Ho414_4620_35988,Ho414_4620_35988_1
COLLINGSWORTH ST @ MILBRAD ST,S2287,-95.329715,29.793633,110,Ho414_4620_35988,Ho414_4620_35988_1
COLLINGSWORTH ST @ SAYERS ST,S2288,-95.331565,29.79411,111,Ho414_4620_35988,Ho414_4620_35988_1
COLLINGSWORTH ST @ LINN ST,S2289,-95.3359,29.794015,112,Ho414_4620_35988,Ho414_4620_35988_1
COLLINGSWORTH ST @ DES CHAUMES,S2290,-95.338281,29.79399,113,Ho414_4620_35988,Ho414_4620_35988_1
QUITMAN ST @ EASTEX FREEWAY,S2291,-95.338779,29.784272,119,Ho414_4620_35988,Ho414_4620_35988_1
LIBERTY RD @ HAILEY ST,S2292,-95.336904,29.784614,120,Ho414_4620_35988,Ho414_4620_35988_1
LAURA KOPPE RD @ CAMAY DR,S2546,-95.306776,29.840621,68,Ho414_4620_35988,Ho414_4620_35988_0
LAURA KOPPE RD @ LANEWOOD ST,S2547,-95.30463,29.840643,69,Ho414_4620_35988,Ho414_4620_35988_0
LAURA KOPPE RD @ HOMESTEAD RD,S2548,-95.302505,29.840652,70,Ho414_4620_35988,Ho414_4620_35988_0
LAURA KOPPE RD @ HOMESTEAD RD,S2549,-95.30278,29.840808,73,Ho414_4620_35988,Ho414_4620_35988_1
LAURA KOPPE RD @ LANEWOOD ST,S2550,-95.304461,29.840849,74,Ho414_4620_35988,Ho414_4620_35988_1
LAURA KOPPE RD @ CAMAY DR,S2551,-95.306931,29.840786,75,Ho414_4620_35988,Ho414_4620_35988_1
LAURA KOPPE RD @ SHADY DR,S2552,-95.308536,29.840774,76,Ho414_4620_35988,Ho414_4620_35988_1
LAURA KOPPE RD @ ALLWOOD ST,S2553,-95.310378,29.84074,77,Ho414_4620_35988,Ho414_4620_35988_1
LAURA KOPPE RD @ GRADY ST,S2554,-95.312436,29.840731,78,Ho414_4620_35988,Ho414_4620_35988_1
LAURA KOPPE RD @ HEATHERSIDE ST,S2555,-95.314726,29.840699,79,Ho414_4620_35988,Ho414_4620_35988_1
LAURA KOPPE RD @ PEACHTREE ST,S2556,-95.315992,29.840689,80,Ho414_4620_35988,Ho414_4620_35988_1
LAURA KOPPE RD @ LAVENDER ST,S2557,-95.321402,29.840559,82,Ho414_4620_35988,Ho414_4620_35988_1
LAURA KOPPE RD @ KNOXWOOD ST,S2558,-95.324269,29.840522,83,Ho414_4620_35988,Ho414_4620_35988_1
LAURA KOPPE RD @ HIRSCH RD,S2559,-95.326743,29.840487,84,Ho414_4620_35988,Ho414_4620_35988_1
HIRSCH RD @ PLAAG ST,S2563,-95.329033,29.833413,85,Ho414_4620_35988,Ho414_4620_35988_1
HIRSCH RD @ SAYERS ST,S2564,-95.329017,29.831835,86,Ho414_4620_35988,Ho414_4620_35988_1
HIRSCH RD @ CROSSTIMBERS ST,S2565,-95.328981,29.829506,87,Ho414_4620_35988,Ho414_4620_35988_1
HIRSCH RD @ DENMARK ST,S2566,-95.328943,29.827543,88,Ho414_4620_35988,Ho414_4620_35988_1
HIRSCH RD @ CORTO ST,S2567,-95.328902,29.824218,89,Ho414_4620_35988,Ho414_4620_35988_1
HIRSCH RD @ BENNINGTON ST,S2568,-95.328884,29.822423,90,Ho414_4620_35988,Ho414_4620_35988_1
HIRSCH RD @ CAPLIN ST,S2578,-95.328625,29.815303,51,Ho414_4620_35988,Ho414_4620_35988_0
HIRSCH RD @ BENNINGTON ST,S2582,-95.328705,29.822015,53,Ho414_4620_35988,Ho414_4620_35988_0
HIRSCH RD @ CORTO ST,S2583,-95.328756,29.824649,54,Ho414_4620_35988,Ho414_4620_35988_0
HIRSCH RD @ DENMARK ST,S2584,-95.328801,29.827017,55,Ho414_4620_35988,Ho414_4620_35988_0
HIRSCH RD @ E CROSSTIMBERS ST,S2585,-95.32884,29.829062,56,Ho414_4620_35988,Ho414_4620_35988_0
HIRSCH RD @ TAMPICO ST,S2586,-95.328884,29.831312,57,Ho414_4620_35988,Ho414_4620_35988_0
HIRSCH RD @ WEAVER RD,S2587,-95.328894,29.833764,58,Ho414_4620_35988,Ho414_4620_35988_0
KELLEY ST @ WIPPRECHT ST,S2654,-95.322904,29.81365,49,Ho414_4620_35988,Ho414_4620_35988_0
KELLEY ST @ WIPPRECHT ST,S2660,-95.322639,29.813288,94,Ho414_4620_35988,Ho414_4620_35988_1
LOCKWOOD DR @ KELLEY ST,S2732,-95.317299,29.812651,95,Ho414_4620_35988,Ho414_4620_35988_1
LOCKWOOD DR @ N LOOP E,S2733,-95.317312,29.810532,96,Ho414_4620_35988,Ho414_4620_35988_1
LOCKWOOD DR @ N LOOP E,S2734,-95.316974,29.810459,47,Ho414_4620_35988,Ho414_4620_35988_0
LOCKWOOD DR @ KELLEY ST,S2735,-95.317024,29.812185,48,Ho414_4620_35988,Ho414_4620_35988_0
LAURA KOPPE RD @ HIRSCH RD,S2807,-95.326613,29.840349,59,Ho414_4620_35988,Ho414_4620_35988_0
LAURA KOPPE RD @ KNOXWOOD ST,S2808,-95.324416,29.840398,60,Ho414_4620_35988,Ho414_4620_35988_0
LAURA KOPPE RD @ LAVENDER ST,S2809,-95.32158,29.840442,61,Ho414_4620_35988,Ho414_4620_35988_0
LAURA KOPPE RD @ PEACHTREE ST,S2810,-95.316085,29.840527,63,Ho414_4620_35988,Ho414_4620_35988_0
LAURA KOPPE RD @ HOFFMAN ST,S2811,-95.312265,29.840568,65,Ho414_4620_35988,Ho414_4620_35988_0
LAURA KOPPE RD @ ALLWOOD ST,S2812,-95.310896,29.840594,66,Ho414_4620_35988,Ho414_4620_35988_0
LAURA KOPPE RD @ SHADY DR,S2813,-95.308735,29.84059,67,Ho414_4620_35988,Ho414_4620_35988_0
HOMESTEAD RD @ E LITTLE YORK RD,S2865,-95.300733,29.870412,54,Ho414_4620_35988,Ho414_4620_35988_1
HOMESTEAD RD @ BRETSHIRE DR,S2871,-95.300631,29.853831,67,Ho414_4620_35988,Ho414_4620_35988_1
HOMESTEAD RD @ HALLSHIRE DR,S2872,-95.30069,29.851642,68,Ho414_4620_35988,Ho414_4620_35988_1
HOMESTEAD RD @ TIDWELL RD,S2873,-95.302175,29.849118,69,Ho414_4620_35988,Ho414_4620_35988_1
HOMESTEAD RD @ TIDWELL RD,S2874,-95.302277,29.847454,70,Ho414_4620_35988,Ho414_4620_35988_1
HOMESTEAD RD @ FIRNAT,S2875,-95.302232,29.844832,71,Ho414_4620_35988,Ho414_4620_35988_1
HOMESTEAD RD @ FIRNAT,S2876,-95.302233,29.843459,72,Ho414_4620_35988,Ho414_4620_35988_1
HOMESTEAD RD @ LEIGHTON,S2907,-95.30195,29.843525,71,Ho414_4620_35988,Ho414_4620_35988_0
HOMESTEAD RD @ FIRNAT,S2908,-95.301964,29.844927,72,Ho414_4620_35988,Ho414_4620_35988_0
HOMESTEAD RD @ FIRNAT,S2909,-95.302008,29.847332,73,Ho414_4620_35988,Ho414_4620_35988_0
HOMESTEAD RD @ TIDWELL RD,S2910,-95.301849,29.849229,74,Ho414_4620_35988,Ho414_4620_35988_0
HOMESTEAD RD @ HALLSHIRE DR,S2911,-95.300421,29.851661,75,Ho414_4620_35988,Ho414_4620_35988_0
HOMESTEAD RD @ BRETSHIRE DR,S2913,-95.300393,29.856075,76,Ho414_4620_35988,Ho414_4620_35988_0
HOMESTEAD RD @ PARKER RD,S2914,-95.300398,29.857456,77,Ho414_4620_35988,Ho414_4620_35988_0
HOMESTEAD RD @ COLTON,S2915,-95.300408,29.86068,78,Ho414_4620_35988,Ho414_4620_35988_0
HOMESTEAD RD @ COLTON,S2916,-95.300421,29.862962,79,Ho414_4620_35988,Ho414_4620_35988_0
LANGLEY RD @ OKAY,S2919,-95.298271,29.866904,55,Ho414_4620_35988,Ho414_4620_35988_1
LANGLEY RD @ LERA,S2920,-95.295744,29.866927,56,Ho414_4620_35988,Ho414_4620_35988_1
LANGLEY RD @ CHEEVES DR,S2921,-95.293092,29.866952,57,Ho414_4620_35988,Ho414_4620_35988_1
CHEEVES DR @ NAVASOTA,S2922,-95.293013,29.865915,58,Ho414_4620_35988,Ho414_4620_35988_1
CHEEVES DR @ GLEASON RD,S2923,-95.292988,29.863892,59,Ho414_4620_35988,Ho414_4620_35988_1
CHEEVES DR @ BOGGESS RD,S2924,-95.292957,29.861721,60,Ho414_4620_35988,Ho414_4620_35988_1
CHEEVES DR @ PARKER RD,S2925,-95.292934,29.859779,61,Ho414_4620_35988,Ho414_4620_35988_1
CHEEVES DR @ RHOBELL,S2926,-95.292916,29.858357,62,Ho414_4620_35988,Ho414_4620_35988_1
CHEEVES DR @ BIGWOOD,S2927,-95.2929,29.856917,63,Ho414_4620_35988,Ho414_4620_35988_1
BIGWOOD   @ DEANNA,S2928,-95.294598,29.855797,64,Ho414_4620_35988,Ho414_4620_35988_1
BRETSHIRE DR @ CADDO RD,S2929,-95.297087,29.855041,65,Ho414_4620_35988,Ho414_4620_35988_1
BRETSHIRE DR @ HOMESTEAD RD,S2930,-95.300097,29.854603,66,Ho414_4620_35988,Ho414_4620_35988_1
CALGARY LN @ ROCKAWAY DR,S2931,-95.301769,29.864274,80,Ho414_4620_35988,Ho414_4620_35988_0
CALGARY LN @ HOLLYGLEN DR,S2932,-95.303156,29.864239,81,Ho414_4620_35988,Ho414_4620_35988_0
CALGARY LN @ BRETTON DR,S2933,-95.304331,29.864217,82,Ho414_4620_35988,Ho414_4620_35988_0
CALGARY LN @ WOLBROOK,S2934,-95.305738,29.864194,83,Ho414_4620_35988,Ho414_4620_35988_0
CALGARY LN @ CASTLETON,S2935,-95.3067,29.864165,84,Ho414_4620_35988,Ho414_4620_35988_0
CALGARY LN @ ONSLOW,S2936,-95.308598,29.864142,85,Ho414_4620_35988,Ho414_4620_35988_0
CALGARY LN @ BAINBRIDGE,S2937,-95.310592,29.864122,86,Ho414_4620_35988,Ho414_4620_35988_0
CALGARY LN @ CAXTON ST,S2938,-95.312575,29.864103,87,Ho414_4620_35988,Ho414_4620_35988_0
CALGARY LN @ NOLD RD,S2939,-95.314408,29.864107,88,Ho414_4620_35988,Ho414_4620_35988_0
HIRSCH RD @ CALGARY LN,S2940,-95.317003,29.864452,89,Ho414_4620_35988,Ho414_4620_35988_0
HIRSCH RD @ LANGLEY RD,S2941,-95.316156,29.866523,90,Ho414_4620_35988,Ho414_4620_35988_0
LANGLEY RD @ CAXTON ST,S2942,-95.312797,29.866775,91,Ho414_4620_35988,Ho414_4620_35988_0
LANGLEY RD @ BAINBRIDGE,S2943,-95.310806,29.866803,92,Ho414_4620_35988,Ho414_4620_35988_0
LANGLEY RD @ ONSLOW,S2944,-95.308848,29.866804,93,Ho414_4620_35988,Ho414_4620_35988_0
LANGLEY RD @ CASTLETON,S2945,-95.306942,29.866812,94,Ho414_4620_35988,Ho414_4620_35988_0
LANGLEY RD @ ENVOY,S2946,-95.305085,29.866819,95,Ho414_4620_35988,Ho414_4620_35988_0
LANGLEY RD @ HOLLYGLEN DR,S2947,-95.303603,29.866823,96,Ho414_4620_35988,Ho414_4620_35988_0
LANGLEY RD @ HOMESTEAD RD,S2948,-95.301513,29.866814,97,Ho414_4620_35988,Ho414_4620_35988_0
N MAIN ST @ PINCKNEY ST,S3198,-95.361341,29.775246,142,Ho414_4620_35988,Ho414_4620_35988_1
N MAIN ST @ HARRINGTON ST,S3199,-95.360741,29.773985,143,Ho414_4620_35988,Ho414_4620_35988_1
LORRAINE ST @ JENSEN DR,S3208,-95.341471,29.778661,127,Ho414_4620_35988,Ho414_4620_35988_1
LORRAINE ST @ TERRY ST,S3215,-95.352898,29.778414,136,Ho414_4620_35988,Ho414_4620_35988_1
LORRAINE ST @ COCHRAN ST,S3216,-95.354986,29.778398,137,Ho414_4620_35988,Ho414_4620_35988_1
HOGAN ST @ MARION ST,S3217,-95.35588,29.778274,138,Ho414_4620_35988,Ho414_4620_35988_1
HOGAN ST @ FULTON ST,S3218,-95.357681,29.77761,139,Ho414_4620_35988,Ho414_4620_35988_1
HOGAN ST @ CHESTNUT,S3219,-95.35919,29.777076,140,Ho414_4620_35988,Ho414_4620_35988_1
HOGAN ST @ FREEMAN,S3220,-95.360753,29.776493,141,Ho414_4620_35988,Ho414_4620_35988_1
HOGAN ST @ CHESTNUT,S3225,-95.359406,29.776839,5,Ho414_4620_35988,Ho414_4620_35988_0
HOGAN ST @ GENTRY,S3226,-95.358563,29.777128,6,Ho414_4620_35988,Ho414_4620_35988_0
HOGAN ST @ FULTON ST,S3227,-95.357841,29.7774,7,Ho414_4620_35988,Ho414_4620_35988_0
HOGAN ST @ MARION ST,S3228,-95.356043,29.77806,8,Ho414_4620_35988,Ho414_4620_35988_0
LORRAINE ST @ GANO,S3229,-95.35474,29.778273,9,Ho414_4620_35988,Ho414_4620_35988_0
LORRAINE ST @ TERRY ST,S3230,-95.353103,29.778275,10,Ho414_4620_35988,Ho414_4620_35988_0
LORRAINE ST @ HARDY ST,S3231,-95.351492,29.778308,11,Ho414_4620_35988,Ho414_4620_35988_0
LORRAINE ST @ JENSEN DR,S3237,-95.341109,29.778525,19,Ho414_4620_35988,Ho414_4620_35988_0
QUITMAN ST @ MAURY ST,S3262,-95.349964,29.783326,13,Ho414_4620_35988,Ho414_4620_35988_0
QUITMAN ST @ WEST RD,S3263,-95.345945,29.783461,14,Ho414_4620_35988,Ho414_4620_35988_0
QUITMAN ST @ STEVENS ST,S3264,-95.344106,29.78346,15,Ho414_4620_35988,Ho414_4620_35988_0
QUITMAN ST @ JENSEN DR,S3265,-95.342074,29.783479,16,Ho414_4620_35988,Ho414_4620_35988_0
QUITMAN ST @ STEVENS ST,S3267,-95.343878,29.783565,130,Ho414_4620_35988,Ho414_4620_35988_1
QUITMAN ST @ WEST RD,S3268,-95.345765,29.783566,131,Ho414_4620_35988,Ho414_4620_35988_1
QUITMAN ST @ MAURY ST,S3269,-95.349644,29.783474,133,Ho414_4620_35988,Ho414_4620_35988_1
HARDY ST @ NOBLE ST,S3691,-95.351472,29.780583,134,Ho414_4620_35988,Ho414_4620_35988_1
HARDY ST @ LORRAINE ST,S3692,-95.351449,29.77848,135,Ho414_4620_35988,Ho414_4620_35988_1
ELYSIAN ST @ NOBLE ST,S3694,-95.350501,29.780379,12,Ho414_4620_35988,Ho414_4620_35988_0
JENSEN DR @ LEE ST,S3727,-95.341958,29.781831,17,Ho414_4620_35988,Ho414_4620_35988_0
JENSEN DR @ SUMPTER,S3728,-95.341937,29.779707,18,Ho414_4620_35988,Ho414_4620_35988_0
JENSEN DR @ SUMPTER,S3739,-95.341804,29.779768,128,Ho414_4620_35988,Ho414_4620_35988_1
JENSEN DR @ LEE ST,S3740,-95.341827,29.781802,129,Ho414_4620_35988,Ho414_4620_35988_1
EASTEX FREEWAY   @ COLLINGSWORTH ST,S3755,-95.340343,29.793469,114,Ho414_4620_35988,Ho414_4620_35988_1
EASTEX FREEWAY   @ EVELLA,S3756,-95.34033,29.791493,115,Ho414_4620_35988,Ho414_4620_35988_1
EASTEX FREEWAY   @ JEWEL ST,S3757,-95.34048,29.789633,116,Ho414_4620_35988,Ho414_4620_35988_1
EASTEX FREEWAY   @ FLORIDA,S3758,-95.340478,29.787527,117,Ho414_4620_35988,Ho414_4620_35988_1
EASTEX FREEWAY   @ LIBERTY RD,S3759,-95.340436,29.784929,118,Ho414_4620_35988,Ho414_4620_35988_1
N MAIN ST @ BROOKS ST,S3774,-95.360446,29.773822,2,Ho414_4620_35988,Ho414_4620_35988_0
N MAIN ST @ PINCKNEY ST,S3775,-95.361045,29.775109,3,Ho414_4620_35988,Ho414_4620_35988_0
N MAIN ST @ HOGAN ST,S3776,-95.361456,29.77603,4,Ho414_4620_35988,Ho414_4620_35988_0
LITTLE YORK RD @ SEVEN MILE LN,S4496,-95.348973,29.870937,44,Ho414_4620_35988,Ho414_4620_35988_1
LITTLE YORK RD @ SOMERSET LN,S4497,-95.345676,29.870963,45,Ho414_4620_35988,Ho414_4620_35988_1
LITTLE YORK RD @ FOY ST,S4499,-95.338176,29.870893,47,Ho414_4620_35988,Ho414_4620_35988_1
LITTLE YORK RD @ EASTEX FREEWAY,S4500,-95.331607,29.870732,49,Ho414_4620_35988,Ho414_4620_35988_1
LITTLE YORK RD @ EASTEX FREEWAY,S4501,-95.331434,29.870999,103,Ho414_4620_35988,Ho414_4620_35988_0
LITTLE YORK RD @ BENTLEY RD,S4502,-95.335172,29.871073,104,Ho414_4620_35988,Ho414_4620_35988_0
LITTLE YORK RD @ FOY ST,S4521,-95.337821,29.871148,105,Ho414_4620_35988,Ho414_4620_35988_0
LITTLE YORK RD @ SHADY LN,S4522,-95.342346,29.871123,106,Ho414_4620_35988,Ho414_4620_35988_0
LITTLE YORK RD @ SOMERSET LN,S4523,-95.345549,29.871089,107,Ho414_4620_35988,Ho414_4620_35988_0
LITTLE YORK RD @ SEVEN MILE LN,S4524,-95.348835,29.87109,108,Ho414_4620_35988,Ho414_4620_35988_0
ACRES HOMES TC,S68,-95.430986,29.864929,134,Ho414_4620_35988,Ho414_4620_35988_0
ACRES HOMES TC,S68,-95.430986,29.864929,21,Ho414_4620_35988,Ho414_4620_35988_1
LITTLE YORK RD @ MONTGOMERY RD,S7530,-95.428526,29.86349,22,Ho414_4620_35988,Ho414_4620_35988_1
LITTLE YORK RD @ GREEN MEADOW LN,S7531,-95.42521,29.864569,23,Ho414_4620_35988,Ho414_4620_35988_1
